latitude;longitude;acq_date
0.7458;122.8525;17/09/2018
-1.6646;120.2049;17/09/2018
-3.2567;121.7568;17/09/2018
-2.635;121.5376;17/09/2018
-2.6472;121.3722;17/09/2018
-3.9068;122.4186;17/09/2018
-4.5244;120.1178;17/09/2018
-1.9841;119.9371;17/09/2018
-2.5845;121.3812;17/09/2018
-4.3395;120.1752;17/09/2018
-3.1439;121.6789;17/09/2018
-2.5744;121.3797;17/09/2018
-2.5832;121.3724;17/09/2018
-5.1601;119.7432;17/09/2018
-5.1311;119.7377;17/09/2018
-4.408;121.7086;17/09/2018
-5.4154;119.617;17/09/2018
-5.5358;122.6888;17/09/2018
-5.1171;122.4687;17/09/2018
-5.5915;122.7241;17/09/2018
-5.1506;122.3776;17/09/2018
-5.047;122.4652;17/09/2018
-5.5932;122.7189;17/09/2018
-5.5342;122.7003;17/09/2018
-1.4142;121.6736;17/09/2018
-2.8021;120.2519;17/09/2018
-1.4587;121.7915;17/09/2018
-3.2581;121.7543;17/09/2018
-2.6949;121.0996;17/09/2018
-2.8043;120.2365;17/09/2018
-1.9705;120.9327;17/09/2018
-2.5877;121.3734;17/09/2018
-2.7034;121.0956;17/09/2018
-1.4281;121.7164;17/09/2018
-1.8335;121.0153;17/09/2018
-1.8317;121.0275;17/09/2018
-2.4783;121;17/09/2018
-1.9723;120.92;17/09/2018
-3.9106;122.4202;17/09/2018
-2.5771;121.3722;17/09/2018
0.838;123.443;17/09/2018
1.0957;121.3784;17/09/2018
1.0973;121.3897;17/09/2018
-4.7472;122.4275;17/09/2018
-4.7489;122.4343;17/09/2018
-5.4754;122.5866;18/09/2018
-5.3396;122.349;19/09/2018
-4.7453;122.4301;19/09/2018
-2.5749;121.3835;19/09/2018
-2.8339;122.1606;19/09/2018
-2.5851;121.3818;19/09/2018
-2.5821;121.3758;19/09/2018
-2.5834;121.3703;19/09/2018
-5.1626;122.4599;19/09/2018
-4.4788;121.7281;19/09/2018
-2.5901;121.3644;19/09/2018
-2.5847;121.3707;19/09/2018
-2.587;121.3854;19/09/2018
-3.0043;120.1902;19/09/2018
0.5678;122.4043;19/09/2018
0.8239;123.4708;19/09/2018
0.6926;122.9549;19/09/2018
1.0702;121.2636;19/09/2018
1.0673;121.2446;19/09/2018
0.7932;122.9329;19/09/2018
1.0677;121.2513;19/09/2018
-5.4227;119.9314;19/09/2018
-2.5776;121.3751;19/09/2018
-2.5763;121.3842;19/09/2018
-2.5777;121.3717;19/09/2018
-2.8932;121.9521;19/09/2018
-2.5791;121.3806;19/09/2018
-3.9021;122.4252;19/09/2018
-1.8996;120.8711;20/09/2018
-3.4904;119.7391;20/09/2018
-4.3657;120.1068;20/09/2018
-4.5964;121.5847;20/09/2018
-4.7924;119.7065;20/09/2018
-2.5836;121.3763;20/09/2018
-4.1571;120.2747;20/09/2018
-3.7055;119.5235;20/09/2018
-2.5768;121.3815;20/09/2018
-2.5786;121.3686;20/09/2018
-4.5523;122.0225;20/09/2018
-4.5778;121.9993;20/09/2018
-4.5797;121.9861;20/09/2018
-1.22;121.5714;20/09/2018
-1.1426;121.5558;20/09/2018
-1.1016;121.4302;20/09/2018
-2.0074;120.8761;20/09/2018
-2.0132;120.8827;20/09/2018
-2.4169;119.6624;20/09/2018
-1.1445;121.5427;20/09/2018
1.4504;125.1985;21/09/2018
-2.5822;121.3786;21/09/2018
-1.1002;121.4445;21/09/2018
-2.5801;121.3729;21/09/2018
-2.583;121.3918;21/09/2018
0.8198;123.5602;21/09/2018
0.8162;123.5905;21/09/2018
0.813;123.5686;21/09/2018
0.8232;123.5823;21/09/2018
-2.579;121.3806;21/09/2018
-3.9029;122.418;21/09/2018
-2.5805;121.3706;21/09/2018
0.6634;123.1308;22/09/2018
0.5961;122.4287;22/09/2018
1.0038;121.4703;22/09/2018
-2.3234;119.5689;22/09/2018
-2.3717;119.896;22/09/2018
-2.3733;119.9068;22/09/2018
-2.2774;121.2783;22/09/2018
-2.6082;121.4128;22/09/2018
-2.579;121.3804;22/09/2018
-1.2334;121.6776;22/09/2018
-1.2039;121.4024;22/09/2018
-2.7631;119.91;22/09/2018
-2.8286;122.1624;22/09/2018
-3.9605;122.5171;22/09/2018
-2.3904;121.8184;22/09/2018
-3.3053;118.9316;22/09/2018
-0.6119;123.0682;22/09/2018
-0.9862;121.7175;22/09/2018
-2.0038;120.8816;22/09/2018
-1.8156;121.568;22/09/2018
-1.942;120.7957;22/09/2018
-2.4003;119.8745;22/09/2018
-3.1131;118.9414;22/09/2018
-4.6063;120.0265;22/09/2018
-4.3708;121.6481;22/09/2018
-5.4624;119.7192;22/09/2018
-4.5181;121.7961;22/09/2018
-4.3623;121.6546;22/09/2018
-4.2648;120.1353;22/09/2018
-4.5203;121.8119;22/09/2018
-4.3728;121.6632;22/09/2018
-5.3193;123.1229;22/09/2018
-5.4584;122.7317;22/09/2018
-3.1911;119.1622;22/09/2018
-2.6;121.4474;22/09/2018
-2.5987;121.4565;22/09/2018
-4.3457;120.3;22/09/2018
-2.5813;121.3822;22/09/2018
-3.0949;119.4629;22/09/2018
-3.0857;119.4617;22/09/2018
-4.347;120.291;22/09/2018
-3.584;119.708;22/09/2018
-3.1673;119.0854;22/09/2018
-2.0671;119.5088;22/09/2018
-2.4551;119.627;22/09/2018
-4.184;121.753;22/09/2018
-3.5853;119.6987;22/09/2018
-2.483;119.3669;22/09/2018
-2.7525;119.7977;22/09/2018
-4.5754;121.721;22/09/2018
-1.9123;120.9148;22/09/2018
-1.9033;120.9776;22/09/2018
-3.1181;119.1663;22/09/2018
-3.1167;119.1758;22/09/2018
-1.6595;121.6539;22/09/2018
-4.6549;121.8034;22/09/2018
-1.8189;121.5694;22/09/2018
-3.1855;119.156;22/09/2018
-3.1842;119.1655;22/09/2018
-2.9073;119.3571;22/09/2018
-2.0098;120.8804;22/09/2018
-3.1965;119.1242;22/09/2018
-3.1951;119.1341;22/09/2018
-2.5826;121.3731;22/09/2018
-2.3801;119.8946;22/09/2018
-5.3298;119.5284;22/09/2018
-3.9138;119.9107;22/09/2018
-2.0677;121.0501;22/09/2018
-1.5923;121.163;22/09/2018
-2.3897;119.574;22/09/2018
-3.5683;119.8191;22/09/2018
-2.7046;121.1032;22/09/2018
-2.0587;121.0488;22/09/2018
-2.2224;119.1975;22/09/2018
-1.4707;121.6229;22/09/2018
-2.3885;119.583;22/09/2018
-1.591;121.1721;22/09/2018
-2.5203;119.5587;22/09/2018
-3.1635;119.0454;22/09/2018
-2.8106;120.2334;22/09/2018
0.6034;120.3627;22/09/2018
-1.3925;121.6518;22/09/2018
-1.3839;121.7765;22/09/2018
0.6112;121.846;22/09/2018
-1.5796;119.899;22/09/2018
-1.3555;121.7138;22/09/2018
-1.3924;121.9811;22/09/2018
-0.5757;123.0648;22/09/2018
0.5794;121.5536;22/09/2018
-1.407;121.6159;22/09/2018
-1.3965;121.6241;22/09/2018
0.7121;122.8609;22/09/2018
0.8548;122.9309;22/09/2018
-5.5107;119.5117;22/09/2018
-2.5725;121.3838;22/09/2018
-2.5806;121.4004;22/09/2018
-2.5772;121.3757;22/09/2018
-2.6308;121.5536;23/09/2018
-2.633;121.5375;23/09/2018
-2.6348;121.5476;23/09/2018
-2.6371;121.5319;23/09/2018
-2.5749;121.3797;23/09/2018
0.7735;122.2726;24/09/2018
0.7075;122.286;24/09/2018
-0.6051;123.2077;24/09/2018
0.8467;123.2146;24/09/2018
1.0428;120.8255;24/09/2018
1.5382;124.9062;24/09/2018
-1.4374;120.9651;24/09/2018
-1.4523;121.1284;24/09/2018
-4.6614;120.2125;24/09/2018
-1.4446;121.1387;24/09/2018
-1.4537;121.1374;24/09/2018
-1.1288;119.933;24/09/2018
-1.9823;121.0989;24/09/2018
-5.5253;119.7613;24/09/2018
-5.0438;122.4216;24/09/2018
-5.3075;119.5785;24/09/2018
-5.3192;119.5704;24/09/2018
-5.004;119.9374;24/09/2018
-4.9974;119.9285;24/09/2018
-5.1147;122.3918;24/09/2018
-5.3095;119.5639;24/09/2018
-1.4595;122.9934;24/09/2018
-1.5009;119.9582;24/09/2018
-1.9625;120.8733;24/09/2018
-1.961;120.8841;24/09/2018
-1.9723;120.8746;24/09/2018
-1.9326;120.9447;24/09/2018
-1.9708;120.8854;24/09/2018
-1.3598;123.3641;24/09/2018
-1.9311;120.9553;24/09/2018
-3.2796;120.1422;24/09/2018
0.4941;121.9804;24/09/2018
0.8009;123.3592;24/09/2018
0.7632;122.2584;24/09/2018
1.0877;121.4346;24/09/2018
0.8561;123.354;24/09/2018
0.8408;123.6376;24/09/2018
0.5019;121.9699;24/09/2018
0.5032;121.9791;24/09/2018
0.8395;123.6286;24/09/2018
1.0392;122.0613;24/09/2018
-2.5782;121.3888;24/09/2018
-2.5807;121.3713;24/09/2018
-2.579;121.3684;24/09/2018
-2.581;121.3821;24/09/2018
-2.5702;121.3834;24/09/2018
-4.5659;121.6775;25/09/2018
-2.576;121.386;25/09/2018
-2.5798;121.359;25/09/2018
1.5397;124.8983;26/09/2018
1.5384;124.9074;26/09/2018
-0.8624;121.644;26/09/2018
0.9011;123.1081;26/09/2018
-1.0537;121.432;26/09/2018
0.8323;122.7022;26/09/2018
-1.1377;121.9385;26/09/2018
1.0388;120.822;26/09/2018
0.5324;122.3666;26/09/2018
0.8654;123.662;26/09/2018
-1.2319;122.0166;26/09/2018
0.8029;123.647;26/09/2018
0.9275;122.9913;26/09/2018
0.9261;123.0006;26/09/2018
0.9366;122.9925;26/09/2018
0.9352;123.0017;26/09/2018
-2.5813;121.3701;26/09/2018
-4.4645;123.0706;26/09/2018
-4.4658;123.0796;26/09/2018
-2.5734;121.3812;26/09/2018
-2.1312;121.0841;26/09/2018
-4.3718;122.3818;26/09/2018
-2.5748;121.3908;26/09/2018
-5.1602;122.4196;26/09/2018
-5.1692;122.4183;26/09/2018
-5.1705;122.4272;26/09/2018
-2.6214;121.6395;26/09/2018
-4.7476;122.4307;26/09/2018
-5.5268;119.7932;26/09/2018
-2.5827;121.3797;26/09/2018
-4.4555;122.0778;26/09/2018
-4.4464;122.2103;26/09/2018
-4.6884;121.7846;26/09/2018
-5.0836;122.495;26/09/2018
-4.4529;121.7698;26/09/2018
-3.0636;122.0257;26/09/2018
-4.8914;120.0939;26/09/2018
-4.8776;120.0919;26/09/2018
-4.8171;122.5968;26/09/2018
-4.8858;120.0882;26/09/2018
-4.6374;121.5838;26/09/2018
-4.8992;122.5033;26/09/2018
-4.6712;121.6077;26/09/2018
-4.4579;121.7754;26/09/2018
-4.0297;122.1702;26/09/2018
-4.4668;121.709;26/09/2018
-4.2764;122.2837;26/09/2018
-4.8078;122.5807;26/09/2018
-4.038;122.1766;26/09/2018
-4.4224;122.4666;26/09/2018
-5.4567;122.7727;26/09/2018
0.878;124.3401;26/09/2018
0.8766;124.3306;26/09/2018
0.9494;124.309;26/09/2018
0.9568;124.3108;26/09/2018
-2.5592;121.2116;26/09/2018
0.6231;121.7479;26/09/2018
0.7898;123.3245;26/09/2018
-1.6403;121.6353;26/09/2018
-2.1784;121.4852;26/09/2018
-1.4941;121.6211;26/09/2018
-1.4918;121.6377;26/09/2018
0.8258;124.0819;26/09/2018
0.8272;124.0917;26/09/2018
-3.1919;119.1842;26/09/2018
-3.1954;119.1589;26/09/2018
-3.1553;119.129;26/09/2018
-3.1585;119.1049;26/09/2018
-3.1901;119.1792;26/09/2018
-3.1937;119.1541;26/09/2018
-3.1536;119.1252;26/09/2018
-3.1572;119.0994;26/09/2018
-1.9934;120.8609;26/09/2018
0.9728;124.5398;26/09/2018
-2.5142;121.9393;26/09/2018
-2.5163;121.9246;26/09/2018
-2.5161;121.9328;26/09/2018
-2.5794;121.3766;26/09/2018
-1.6154;121.3238;26/09/2018
-0.6228;123.1509;26/09/2018
-1.4302;121.6684;26/09/2018
0.6632;122.3634;26/09/2018
0.7913;123.3348;26/09/2018
-2.1589;121.3672;26/09/2018
-2.1567;121.3831;26/09/2018
-2.5833;121.3865;26/09/2018
-2.5856;121.3705;26/09/2018
-2.6282;121.6311;26/09/2018
0.6633;123.0782;26/09/2018
-1.8428;121.0973;26/09/2018
-2.1098;121.0679;26/09/2018
0.9679;122.3718;26/09/2018
1.5383;124.8948;26/09/2018
0.567;120.3107;26/09/2018
0.8573;122.6577;26/09/2018
0.5603;120.3224;26/09/2018
1.2384;121.3296;26/09/2018
0.9685;122.2303;26/09/2018
1.5396;124.904;26/09/2018
-2.5779;121.376;26/09/2018
-2.5741;121.3802;26/09/2018
-2.5829;121.3835;26/09/2018
-2.5745;121.3818;26/09/2018
-2.5815;121.3743;26/09/2018
-2.5731;121.3726;26/09/2018
-2.5654;121.3831;26/09/2018
-1.7551;120.7131;27/09/2018
-1.7592;120.7419;27/09/2018
-2.5802;121.3925;27/09/2018
-2.5754;121.3581;27/09/2018
-2.4665;119.3992;27/09/2018
-3.2089;119.0231;27/09/2018
-3.2119;119.0451;27/09/2018
-3.9554;120.0156;27/09/2018
-2.5787;121.3712;27/09/2018
-2.6334;121.5425;27/09/2018
-2.6282;121.5346;27/09/2018
-5.5123;119.7254;27/09/2018
-4.873;120.1005;27/09/2018
-3.958;119.6604;27/09/2018
-4.5778;121.665;27/09/2018
-2.5906;121.3735;27/09/2018
-4.1652;119.6437;27/09/2018
-1.7908;120.8845;27/09/2018
-1.5252;119.3322;27/09/2018
-1.4319;121.7681;27/09/2018
-1.5411;121.1931;27/09/2018
-0.9648;122.0061;28/09/2018
-1.0324;121.9205;28/09/2018
-0.808;122.8135;28/09/2018
-2.3717;119.5686;28/09/2018
-5.1618;122.4311;28/09/2018
-4.8356;121.6997;28/09/2018
-4.8317;121.706;28/09/2018
-4.8201;121.6978;28/09/2018
0.5305;121.9128;28/09/2018
0.5396;121.917;28/09/2018
-0.8589;122.9138;28/09/2018
-1.3653;121.6689;28/09/2018
-0.8587;122.9274;28/09/2018
0.87;123.028;28/09/2018
-0.8561;122.9337;28/09/2018
-3.8996;122.4177;28/09/2018
-4.4009;121.8019;28/09/2018
-4.3996;121.8109;28/09/2018
-0.8976;119.8536;28/09/2018
1.4528;125.1474;29/09/2018
0.9043;122.6638;29/09/2018
1.0357;120.8253;29/09/2018
0.8445;123.6401;29/09/2018
0.8399;123.6333;29/09/2018
-3.0048;120.1997;29/09/2018
-5.4834;122.0741;29/09/2018
-2.6164;120.9497;29/09/2018
-2.582;121.383;29/09/2018
-4.6151;121.6524;29/09/2018
-3.0424;119.6637;29/09/2018
-4.4436;120.0942;29/09/2018
-2.4152;119.6777;29/09/2018
-4.4423;120.1033;29/09/2018
-2.8362;122.1596;29/09/2018
-4.6085;121.7661;29/09/2018
-5.4813;119.5275;29/09/2018
-2.5937;120.6735;29/09/2018
-4.6649;121.6142;29/09/2018
-2.2983;119.7184;29/09/2018
-2.5835;121.3726;29/09/2018
-2.6178;120.9399;29/09/2018
-1.3844;121.1659;29/09/2018
-1.3894;121.163;29/09/2018
-1.5343;121.1982;29/09/2018
0.8457;123.6364;29/09/2018
-1.5247;121.1967;29/09/2018
-1.3908;121.153;29/09/2018
-1.3858;121.1561;29/09/2018
-2.5829;121.3922;29/09/2018
-2.5779;121.3874;29/09/2018
-2.5819;121.3913;30/09/2018
-2.5823;121.3856;30/09/2018
-2.5784;121.3607;30/09/2018
-3.2891;119.5064;30/09/2018
-2.5782;121.3663;30/09/2018
-3.2965;119.4762;30/09/2018
-3.2838;119.4729;30/09/2018
-5.4428;119.9419;30/09/2018
-5.448;119.9455;30/09/2018
-1.3078;122.0432;30/09/2018
0.5629;123.8581;30/09/2018
0.5652;123.8646;30/09/2018
-5.4099;119.933;30/09/2018
-4.4391;121.6695;30/09/2018
-2.5746;121.373;30/09/2018
0.8604;124.0395;30/09/2018
1.1097;124.691;30/09/2018
-2.5768;121.3762;30/09/2018
-2.5818;121.3821;30/09/2018
-2.5702;121.3841;30/09/2018
-2.5791;121.3911;30/09/2018
0.9274;122.5937;01/10/2018
1.4546;125.1904;01/10/2018
-3.2864;119.0254;01/10/2018
-2.8301;122.1671;01/10/2018
-4.1779;123.0186;01/10/2018
-4.5092;121.9299;01/10/2018
-2.5835;121.3797;01/10/2018
-2.3003;121.2647;01/10/2018
-2.5117;119.4578;01/10/2018
-4.4924;121.658;01/10/2018
-3.4709;119.5307;01/10/2018
-2.2688;119.3091;01/10/2018
-2.2733;119.965;01/10/2018
-2.7293;119.1844;01/10/2018
-3.2877;119.0344;01/10/2018
-2.7306;119.1934;01/10/2018
-4.4226;122.6458;01/10/2018
-1.3088;121.8148;01/10/2018
-4.4815;120.151;01/10/2018
-4.8391;119.9105;01/10/2018
-4.8375;119.9213;01/10/2018
-4.5001;121.6555;01/10/2018
-4.3869;122.2567;01/10/2018
-5.0462;122.4033;01/10/2018
-5.0474;122.3943;01/10/2018
-4.7055;121.824;01/10/2018
-4.6952;121.8316;01/10/2018
-5.3235;122.462;01/10/2018
-5.0591;122.5122;01/10/2018
-5.0604;122.5032;01/10/2018
-4.833;122.6069;01/10/2018
-5.0719;122.5506;01/10/2018
-4.8176;122.5864;01/10/2018
-5.609;122.7199;01/10/2018
-4.5141;121.9412;01/10/2018
-4.8189;122.5774;01/10/2018
-4.5152;121.7379;01/10/2018
-4.6964;121.8225;01/10/2018
-4.8099;122.5761;01/10/2018
-4.7042;121.8331;01/10/2018
-4.8112;122.5672;01/10/2018
-1.631;119.9799;01/10/2018
-1.6051;121.7578;01/10/2018
-2.6336;119.6291;01/10/2018
-1.6256;121.7425;01/10/2018
-1.6243;121.7514;01/10/2018
-1.6642;121.7364;01/10/2018
-1.6409;121.6355;01/10/2018
-3.0962;119.4679;01/10/2018
-3.1431;119.129;01/10/2018
-3.9029;122.4204;01/10/2018
-3.5172;121.4476;01/10/2018
-2.1715;119.3503;01/10/2018
-1.4111;121.636;01/10/2018
-1.4123;121.6271;01/10/2018
-1.4021;121.6348;01/10/2018
-2.3326;119.8128;01/10/2018
-2.4366;120.9576;01/10/2018
-2.0224;119.4759;01/10/2018
-2.0209;119.4864;01/10/2018
-1.3111;122.0792;01/10/2018
-1.2008;122.0114;01/10/2018
-3.827;122.3765;01/10/2018
-1.8665;120.8344;01/10/2018
-1.8652;120.8436;01/10/2018
-1.885;121.1507;01/10/2018
-3.3012;122.1272;01/10/2018
-1.5891;121.1645;01/10/2018
-3.9474;121.7901;01/10/2018
-3.9486;121.7811;01/10/2018
-1.5879;121.1735;01/10/2018
-0.9114;122.8119;01/10/2018
-0.9127;122.8028;01/10/2018
-0.9023;122.8105;01/10/2018
-0.9036;122.8014;01/10/2018
-1.0169;121.8183;01/10/2018
-2.58;121.3732;01/10/2018
-1.159;121.6;01/10/2018
-2.1574;121.3095;01/10/2018
-2.3037;121.3152;01/10/2018
-2.9528;121.5339;01/10/2018
-4.4554;120.1929;01/10/2018
-4.5245;119.9787;01/10/2018
-4.0777;122.549;01/10/2018
-1.5101;121.9111;01/10/2018
-2.5788;121.3822;01/10/2018
-2.7569;121.1065;01/10/2018
-2.5;119.5542;01/10/2018
-2.5016;119.5431;01/10/2018
-3.534;121.3943;01/10/2018
-2.1214;120.2084;01/10/2018
-2.7572;120.3272;01/10/2018
-0.8447;122.953;01/10/2018
-1.7462;120.059;01/10/2018
-1.7449;120.0682;01/10/2018
-1.7556;120.0601;01/10/2018
-1.5947;120.4745;01/10/2018
-1.5934;120.4836;01/10/2018
-2.9962;119.086;01/10/2018
-2.9948;119.0963;01/10/2018
-4.2765;122.1244;01/10/2018
-1.8042;120.0924;01/10/2018
-1.6295;119.9899;01/10/2018
-2.4224;120.8736;01/10/2018
-4.3047;121.5405;01/10/2018
-2.639;121.5446;01/10/2018
-4.4302;121.6922;01/10/2018
-4.4289;121.7014;01/10/2018
0.8658;123.5269;01/10/2018
0.8477;122.698;01/10/2018
0.6058;121.8387;01/10/2018
0.9383;121.2063;01/10/2018
0.6596;122.3454;01/10/2018
0.9396;121.2152;01/10/2018
0.8361;122.7473;01/10/2018
0.8373;123.3285;01/10/2018
-2.5825;121.3921;01/10/2018
-2.5799;121.3737;01/10/2018
-4.5151;121.9475;02/10/2018
-4.517;121.9413;02/10/2018
1.1261;124.623;02/10/2018
0.8581;123.4665;03/10/2018
0.571;121.6056;03/10/2018
0.4793;121.0376;03/10/2018
-1.5275;121.5938;03/10/2018
-1.5365;121.5926;03/10/2018
0.8567;123.4758;03/10/2018
0.8491;123.4652;03/10/2018
1.1499;124.5984;03/10/2018
0.6793;122.9329;03/10/2018
0.8477;123.4744;03/10/2018
-4.5383;121.9586;03/10/2018
-5.1793;121.8703;03/10/2018
-3.6753;121.7893;03/10/2018
-5.0088;120.2173;03/10/2018
-3.979;121.785;03/10/2018
-2.5828;121.3771;03/10/2018
-2.5738;121.3784;03/10/2018
-4.2968;122.132;03/10/2018
-4.5293;121.9599;03/10/2018
-4.5448;121.9566;03/10/2018
-4.678;121.6454;03/10/2018
-4.6798;121.6323;03/10/2018
-4.675;121.6395;03/10/2018
-4.6286;121.6597;03/10/2018
-4.6304;121.6462;03/10/2018
-4.5267;121.65;03/10/2018
-4.5371;121.9616;03/10/2018
-4.5493;121.9506;03/10/2018
-4.5475;121.9631;03/10/2018
-4.7275;122.9981;03/10/2018
-4.5465;121.9442;03/10/2018
-4.5431;121.969;03/10/2018
-5.0583;122.4574;03/10/2018
-4.402;122.2696;03/10/2018
-4.4696;122.0647;03/10/2018
-4.7821;122.6809;03/10/2018
-4.7422;122.6751;03/10/2018
-4.9745;122.9187;03/10/2018
-5.0044;122.479;03/10/2018
-4.5214;121.9971;03/10/2018
-4.5197;122.0094;03/10/2018
-4.5318;121.9985;03/10/2018
-5.4466;122.7488;03/10/2018
-4.7113;122.6078;03/10/2018
-4.5301;122.0108;03/10/2018
-2.2979;119.7046;03/10/2018
-0.6683;122.827;03/10/2018
-2.5785;121.3785;03/10/2018
-1.8093;120.7491;03/10/2018
-1.6702;119.9472;03/10/2018
-1.6156;119.3429;03/10/2018
-2.3022;119.7138;03/10/2018
-1.6563;119.9616;03/10/2018
-3.4369;122.0855;03/10/2018
-3.2222;119.4256;03/10/2018
-1.3347;122.0114;03/10/2018
-2.2899;119.7145;03/10/2018
-3.074;119.1793;03/10/2018
-2.1443;120.3187;03/10/2018
-0.6835;123.1215;03/10/2018
-1.1648;121.559;03/10/2018
-1.6117;119.3358;03/10/2018
-1.9905;119.3695;03/10/2018
-2.2957;119.7209;03/10/2018
-1.6584;119.947;03/10/2018
0.7084;122.2971;03/10/2018
0.576;122.523;03/10/2018
0.7747;124.1114;03/10/2018
0.8369;123.4538;03/10/2018
0.8211;123.6673;03/10/2018
0.8108;123.6596;03/10/2018
0.8095;123.6504;03/10/2018
0.8278;123.4551;03/10/2018
0.8391;123.3406;03/10/2018
1.0754;121.3669;03/10/2018
0.9045;124.1235;03/10/2018
0.8783;123.4196;03/10/2018
0.8224;123.6764;03/10/2018
-4.8621;120.0666;03/10/2018
-2.5857;121.3861;04/10/2018
-2.585;121.3787;04/10/2018
-4.596;121.9457;04/10/2018
-4.5994;121.9233;04/10/2018
-4.5934;121.93;04/10/2018
-2.5788;121.373;04/10/2018
-2.5888;121.3572;04/10/2018
-2.5852;121.3799;04/10/2018
0.8661;123.528;05/10/2018
1.5383;124.9029;05/10/2018
-0.9881;121.9643;05/10/2018
0.4609;121.8389;05/10/2018
-2.5765;121.3751;05/10/2018
-1.4105;121.1462;05/10/2018
-2.5783;121.3867;05/10/2018
-3.9664;121.7738;05/10/2018
-3.1275;119.6459;05/10/2018
-5.5164;119.7831;05/10/2018
-4.4543;122.0879;05/10/2018
-4.4527;122.0776;05/10/2018
-3.2731;121.7176;05/10/2018
-4.535;121.8152;05/10/2018
-3.968;121.7845;05/10/2018
-3.9778;121.7831;05/10/2018
-4.5327;121.9966;05/10/2018
-3.9132;122.4216;05/10/2018
-3.1286;119.635;05/10/2018
-3.9484;121.7874;05/10/2018
-3.9582;121.7859;05/10/2018
-3.2583;121.7602;05/10/2018
-5.3643;123.0775;05/10/2018
-4.6788;121.7754;05/10/2018
-4.6191;121.6504;05/10/2018
-4.6252;121.6576;05/10/2018
-4.6159;121.6738;05/10/2018
-4.61;121.915;05/10/2018
-3.0463;122.2617;05/10/2018
-2.7636;121.1084;05/10/2018
-3.7716;122.1119;05/10/2018
-5.3598;123.0899;05/10/2018
-3.9123;122.4134;05/10/2018
-4.6819;121.7529;05/10/2018
-3.9151;122.4015;05/10/2018
-4.618;121.9211;05/10/2018
-1.5285;121.6177;05/10/2018
-0.9654;121.9998;05/10/2018
-2.5796;121.3789;05/10/2018
-1.5152;121.6318;05/10/2018
0.8105;123.5939;05/10/2018
-1.5253;121.6407;05/10/2018
0.8369;123.5501;05/10/2018
-1.3392;121.6741;05/10/2018
-1.35;121.6819;05/10/2018
-2.3399;119.7885;05/10/2018
0.4538;120.8851;05/10/2018
0.4447;120.8936;05/10/2018
0.5609;121.7902;05/10/2018
-2.3359;119.818;05/10/2018
-2.3277;119.7854;05/10/2018
-1.4692;121.86;05/10/2018
-5.447;119.9195;05/10/2018
0.5951;120.2952;05/10/2018
-2.5811;121.3791;05/10/2018
-2.5721;121.3777;05/10/2018
-2.5824;121.3699;05/10/2018
-2.5761;121.3877;05/10/2018
-2.5748;121.3788;05/10/2018
0.7576;122.4143;06/10/2018
0.7026;122.271;06/10/2018
0.5896;121.6272;06/10/2018
-2.3987;119.6398;06/10/2018
-4.8372;120.0162;06/10/2018
-2.986;119.6623;06/10/2018
-5.4642;121.9828;06/10/2018
-5.5187;119.702;06/10/2018
-5.5243;119.6636;06/10/2018
-4.5181;121.9162;06/10/2018
-3.9621;121.7866;07/10/2018
0.6143;122.3662;07/10/2018
0.4925;121.9595;07/10/2018
0.6117;122.3629;07/10/2018
-2.5817;121.373;07/10/2018
-2.5722;121.3718;07/10/2018
-2.5803;121.383;07/10/2018
0.8538;123.4677;08/10/2018
0.8478;123.4559;08/10/2018
1.4493;125.1816;08/10/2018
0.8451;123.4735;08/10/2018
0.94;122.5548;08/10/2018
0.9424;122.5389;08/10/2018
0.9592;122.4255;08/10/2018
-3.6397;119.5767;08/10/2018
-3.9024;122.4247;08/10/2018
-1.2504;122.4676;08/10/2018
-2.572;121.3758;08/10/2018
-2.574;121.3898;08/10/2018
-2.5829;121.3745;08/10/2018
-3.524;121.4546;08/10/2018
-1.8998;120.8366;08/10/2018
-4.5384;121.7371;08/10/2018
-0.9647;122.0013;08/10/2018
-4.4219;122.2128;08/10/2018
-4.4243;122.2297;08/10/2018
-2.8342;122.1679;08/10/2018
-2.585;121.3886;08/10/2018
-5.1785;119.488;08/10/2018
-5.6352;122.6872;08/10/2018
-4.822;122.5797;08/10/2018
-4.7929;122.5852;08/10/2018
-4.8128;122.5784;08/10/2018
-5.4841;119.8198;08/10/2018
-5.5275;119.7775;08/10/2018
-4.8035;122.577;08/10/2018
-4.5055;121.6541;08/10/2018
-3.1773;122.4333;08/10/2018
-4.6033;121.6738;08/10/2018
-3.1817;122.4033;08/10/2018
-2.5836;121.384;08/10/2018
-4.3454;122.2516;08/10/2018
-4.6713;121.6533;08/10/2018
-4.4349;121.7573;08/10/2018
-4.4694;121.7134;08/10/2018
-4.4681;121.7225;08/10/2018
-4.4336;121.7664;08/10/2018
-4.4487;121.7289;08/10/2018
-4.4564;121.7392;08/10/2018
-1.9184;119.9866;08/10/2018
-1.8671;119.9609;08/10/2018
-4.0731;122.1653;08/10/2018
-1.8684;119.9521;08/10/2018
-1.8582;119.9596;08/10/2018
-1.8594;119.9507;08/10/2018
-3.907;122.4132;08/10/2018
-1.8505;119.9495;08/10/2018
-3.1124;120.1973;08/10/2018
-3.129;120.0806;08/10/2018
-2.31;121.824;08/10/2018
-4.4873;121.7808;08/10/2018
-1.4072;121.8182;08/10/2018
